country,id,name,misspelt_name
Germany,2808473,Wilmersdorf,Wibmersdorf
United States,4916732,Wilmette,Wileette
United States,4145381,Wilmington,Wiqmingson
United States,4499379,Wilmington,Wiqmingson
United States,4955840,Wilmington,Wiqmingson
United States,4231354,Wilmington Island,Wilaington Iklanp
United Kingdom,2633883,Wilmslow,Wylmslow
Germany,2808461,Wilnsdorf,Wnlnsdorf
United States,4499389,Wilson,Wilsoj
United States,5761287,Wilsonville,Wrlsonvillo
United States,4845871,Wilton,Wiltoh
United Kingdom,2633858,Winchester,zinchesder
United States,4313697,Winchester,Wunccester
United States,4955884,Winchester,Wunccester
United States,5515345,Winchester,Wunccester
United States,4845898,Windham,zindham
Namibia,3352136,Windhoek,cindhoek
United Kingdom,2633842,Windsor,Wiydsor
United States,4845920,Windsor,nindsor
United States,5410004,Windsor,nindsor
United States,5583509,Windsor,nindsor
Canada,6182962,Windsor,Wqndsor
Ghana,2294034,Winneba,Winnlba
Germany,2807872,Winnenden,Winnendey
Canada,6183235,Winnipeg,Winnijeg
United States,5053156,Winona,Winonq
Netherlands,2744344,Winschoten,Winsccoter
Germany,2807845,Winsen,Winsen
United Kingdom,2633810,Winsford,Wwnsford
United States,4499612,Winston-Salem,WinstowmSalem
United States,4178550,Winter Garden,bikter Garden
United States,5410129,Winter Gardens,Winzer Garders
United States,4178552,Winter Haven,Wineqr Haven
United States,4178560,Winter Park,uinter Park
United States,4178573,Winter Springs,Wgnter wprings
Germany,2807748,Winterhude,Wipterhuqe
Netherlands,2744332,Winterswijk,Wtnterswiik
Switzerland,2657970,Winterthur,minterthyr
United States,4955993,Winthrop,Whnthrop
Germany,2807594,Wipperfürth,Wipperfvrth
Indonesia,1621520,Wiradesa,firadesa
United Kingdom,2633771,Wisbech,Wisbeth
Netherlands,2744324,Wisch,Wisdh
United States,5279436,Wisconsin Rapids,Wisconsin Rfpzdi
Thailand,1605018,Wiset Chaichan,Wisct Chailhan
United Kingdom,2633765,Wishaw,Wishmw
Germany,2807465,Wismar,Wismnr
South Africa,939270,Witbank,Wbtbank
United Kingdom,2633749,Witham,Withar
United Kingdom,2633729,Witney,Whtney
Germany,2807363,Witten,Wmtten
Germany,2807360,Wittenau,Witterau
Germany,2807344,Wittenberge,Wbtoenberge
France,2967318,Wittenheim,Witpeyheim
Germany,2807240,Wittlich,Wittyich
Germany,2807218,Wittmund,Wiatmund
Germany,2807201,Wittstock,wittstock
Germany,2807184,Witzenhausen,Witzenhgushn
Uzbekistan,1512423,Wobkent,Wobjent
United States,4956032,Woburn,Wobusn
Australia,2143285,Wodonga,Wodongf
Poland,3081677,Wodzisław Śląski,Wodzisłqw Śeąsbi
Netherlands,2744257,Woensdrecht,Woensdxecvt
Netherlands,2744248,Woerden,Woecden
India,1252840,Wokha,Wfkha
United Kingdom,2633709,Woking,boking
United Kingdom,2633708,Wokingham,Wokdngham
Poland,755330,Wola,Wola
United States,4845984,Wolcott,qolcott
Germany,2806919,Wolfen,Wolfjn
Germany,2806914,Wolfenbüttel,Wolpgnbüttel
Germany,2806768,Wolfratshausen,Wohfratsheusen
Austria,2760910,Wolfsberg,Wogfsberg
Germany,2806654,Wolfsburg,Wolfsburr
Australia,2171507,Wollongong,Wollodgfng
South Africa,938457,Wolmaransstad,Wolmarfnsmtad
Netherlands,2744194,Wolvega,Wtlvega
United Kingdom,2633691,Wolverhampton,Wolvergamptok
United Kingdom,2633681,Wombwell,Wombwebl
Indonesia,1621439,Wongsorejo,Wongnrrejo
Indonesia,1621416,Wonopringgo,sonopringgk
Indonesia,2002872,Wonosari,Wknosari
Indonesia,1621395,Wonosobo,Wonosobh
United States,5106529,Woodbridge,Wojdfridge
United States,5761708,Woodburn,Woodbirn
United States,5053358,Woodbury,Wobdbury
United Kingdom,2633655,Woodford Green,WocdfordrGreen
United States,5410430,Woodland,Woudland
United States,5410438,Woodland Hills,uoodlanh Hills
United States,4374054,Woodlawn,Woodlawe
United States,5145028,Woodmere,Woowmere
Australia,2143069,Woodridge,Wotdridge
United States,4917089,Woodridge,Woodridge
United States,4231874,Woodstock,Woodstork
United States,4917123,Woodstock,Woodstork
Canada,6184365,Woodstock,Woodstsck
United States,5225809,Woonsocket,Wdonsicket
United States,5177358,Wooster,Woolter
United Kingdom,2633563,Worcester,Worchster
South Africa,3359041,Worcester,Worcesoer
United States,4956184,Worcester,Worcefter
United Kingdom,2633553,Workington,eorkingmon
United Kingdom,2633551,Worksop,Worktop
Germany,2806142,Worms,Worbs
United Kingdom,2633521,Worthing,Wopthing
Poland,754800,Wołomin,Wołobin
United Kingdom,2633485,Wrexham,Wrexham
United States,4178775,Wright,Wright
Poland,3081368,Wrocław,Wrvcław
Poland,3081324,Września,Wxześnia
China,2034141,Wuchang,Wuchwng
China,1791347,Wucheng,Wucheag
China,1800829,Wuchuan,Wuchuxn
China,1791325,Wuda,Wuda
Nigeria,2318933,Wudil,Wudik
China,1791249,Wuhai,Wuhad
China,1791247,Wuhan,Wuhad
China,1791236,Wuhu,Wuhu
Nigeria,2318921,Wukari,Wukdri
Germany,2805761,Wunstorf,Wupstorf
Germany,2805753,Wuppertal,Wuppeital
Germany,2805597,Wurzen,purzen
China,1792621,Wusong,Wusotg
Belgium,2783416,Wuustwezel,Wuusiwuzel
China,1803936,Wuwei,Wuaei
China,1790923,Wuxi,Wuxi
China,1797417,Wuxi,Wuxi
China,1790894,Wuxue,Wuxwe
China,1790885,Wuyang,Wudang
China,1790840,Wuzhou,puzhou
United States,5015599,Wyandotte,Wyangotte
United States,5106615,Wyckoff,Wyckofw
Australia,8348078,Wyndham Vale,WyndhamjVate
United States,5015618,Wyoming,Wfoming
Poland,754454,Wyszków,Wykzków
Germany,2806081,Wörth am Rhein,Wörth ammRbein
Germany,2805910,Wülfrath,Wülfrahh
Germany,2805644,Würselen,Wwrselen
Germany,2805615,Würzburg,Würbburg
India,1253041,Wādi,Wādi
Jordan,246013,Wādī as Sīr,WādīqasiSīr
Nepal,1282616,Wāling,Wālins
India,1252958,Wānkāner,Wāikāner
India,1252930,Wāris Alīganj,Wāris Alīgkaj
Pakistan,1162589,Wārāh,Wārgh
India,1252946,Wārāseonī,Wārāslonī
India,1252908,Wāshīm,Wāsbīm
Poland,3082712,Wągrowiec,Wągrokiec
Poland,755475,Włochy,Włochg
Poland,3081741,Włocławek,Włocfawek
South Korea,1833105,Wŏnju,yŏnju
North Korea,1866923,Wŏnsan,Wŏnsan
Mozambique,1024552,Xai-Xai,Xai-Xci
Mexico,3526617,Xalapa de Enríquez,Xalapk de Enríqejz
Laos,1652203,Xam Nua,Xam tua
Azerbaijan,146970,Xankandi,Xankands
Germany,2805385,Xanten,Xanjen
Brazil,3444848,Xanxerê,Xanxerm
Azerbaijan,584717,Xaçmaz,baçmaz
United States,4528810,Xenia,Xenya
China,1790645,Xiamen,Xjamen
China,1790492,Xiangtan,Xmangtan
China,1790471,Xiangxiang,wiangxiany
China,1790587,Xiangyang,niangyang
China,1790413,Xianju,Xiabju
China,1790396,Xianning,Xiannbng
China,1790392,Xiannü,Xianlü
China,1790379,Xianshuigu,Xiakshuigl
China,1790371,Xiantao,Xiartao
China,1790353,Xianyang,Xiinyang
China,1790254,Xiaogan,Xcaogan
China,1790100,Xiaolingwei,Xiaoliqgwea
China,1789998,Xiaoshan,Xiaoahan
China,2033934,Xiaoshi,diaoshi
China,1789945,Xiaoweizhai,liaoweivhai
China,1789799,Xiashi,Xisshi
China,1789703,Xiazhen,oiazhen
China,1789693,Xiazhuang,Xiazhpang
China,1789647,Xichang,Xichacg
Mexico,3514518,Xico,Xico
Mexico,3514510,Xicotepec de Juárez,eicotjpec de Juábez
China,2033866,Xifeng,Xifenm
China,1789462,Xihe,Xihe
China,2033824,Xilin Hot,Xilsn Hot
China,1789289,Ximei,Ximeb
China,1813892,Xincheng,Xvncheng
China,1789137,Xindi,Xinji
China,1789118,Xindian,Xivdian
China,2033766,Xingcheng,eingcheng
China,1784820,Xinghua,Xingeua
China,2033739,Xinglongshan,Xdngyongshan
China,1788927,Xingtai,Xingtvi
China,1806882,Xinhui,Xinhni
China,1788852,Xining,Xining
China,1788816,Xinji,Xinji
China,2033675,Xinmin,Ximmin
China,1788694,Xinpu,kinpu
China,2033667,Xinqing,Xinqinv
China,1788638,Xinshi,Xinxhi
China,1788618,Xintai,Xiwtai
China,1788534,Xinyang,Xinyxng
China,1812057,Xinyi,Xinyi
China,1788508,Xinyu,Xihyu
China,1788462,Xinzhi,Xinxhi
China,1788450,Xinzhou,Xinzhoi
China,1788452,Xinzhou,Xinzhoi
China,1788402,Xiongzhou,Xiongdhou
Brazil,3444823,Xique Xique,Xiqux Xiqme
Spain,2519466,Xirivella,Xirivflla
China,1803616,Xishan,sishan
China,1788268,Xiulin,jiulin
China,2033602,Xiuyan,Xiuyan
China,1788245,Xiuying,Xiuyeng
China,1788206,Xixiang,Xixiakg
China,1790630,Xi’an,Xi’yn
Mexico,3514450,Xochimilco,Xocjimplco
Mexico,3514437,Xochitepec,Xochitwpem
Mexico,3514409,Xonacatlán,tonacatján
Mexico,3514398,Xoxocotla,Xobocotla
China,1788081,Xuanzhou,Xuanuhou
China,1787837,Xucheng,hucheng
China,1787901,Xunchang,Xunchakg
Spain,2516345,Xàtiva,fàtiva
Greece,733840,Xánthi,Xántpi
Russia,469844,Yablonovskiy,Yablanovokiy
Syria,162627,Yabrūd,Ygbrūd
Ethiopia,326036,Yabēlo,habēlo
Japan,2110579,Yachimata,Yachimaxa
Bolivia,3901178,Yacuiba,Yaculba
Libya,2208791,Yafran,Yafrdn
Cameroon,2221030,Yagoua,Yafoua
Russia,469707,Yagry,Yagny
Ecuador,3650121,Yaguachi Nuevo,Yaguazhi Nyevo
Cuba,3533826,Yaguajay,Yaguajao
Ukraine,688587,Yahotyn,Yahbtyn
Turkey,297917,Yahyalı,Yahyflı
Japan,1848776,Yaita,baita
Japan,1848774,Yaizu,Yabzu
China,2033536,Yakeshi,Yhkeshi
United States,5816605,Yakima,Ydkima
Burkina Faso,2353688,Yako,Yako
Turkey,738064,Yakuplu,Ylkuplu
Russia,2013159,Yakutsk,Yarutsk
Thailand,1604870,Yala,Yala
Turkey,738025,Yalova,Yalovh
Ukraine,688533,Yalta,Yaltg
Russia,1486468,Yalutorovsk,Yhlutorjvsk
Turkey,297789,Yalvaç,Yalvvç
Japan,2110560,Yamada,Yamaaa
Japan,1848705,Yamaga,Yamaaa
Japan,2110556,Yamagata,Yamagapa
Japan,1848689,Yamaguchi,damaguchi
Japan,1848633,Yamazakichō-nakabirose,Yauazaeichw-nakabkrose
South Sudan,363656,Yambio,Yambco
Bulgaria,725578,Yambol,Yamfol
Myanmar,1285899,Yamethin,Yamethih
Japan,2110541,Yamoto,Yamofo
Ivory Coast,2279755,Yamoussoukro,Yamoussbukvo
India,1252797,Yamunānagar,Yamungnaglr
Peru,3925863,Yanacancha,Yxnacanchd
Japan,1848573,Yanagawa,Yanagawk
Japan,2110538,Yanagawamachi-saiwaichō,Ygnagawamachi-saiwhiehō
Japan,1848550,Yanai,danai
India,1252795,Yanam,Yanum
India,7302853,Yanamalakuduru,ranamslakuduru
Russia,469178,Yanaul,Yandul
Saudi Arabia,100425,Yanbu,Yqnbu
China,1787746,Yancheng,qancheng
Democratic Republic of the Congo,203717,Yangambi,Yanvambi
China,1814786,Yangchun,Yangchuy
China,1787646,Yangcun,Yangiun
China,1787601,Yanggu,Yahggu
South Korea,1832909,Yanggu,Yanggu
Uzbekistan,1512372,Yangiobod,xangiobod
Uzbekistan,1512350,Yangiqo‘rg‘on,Yangiqo‘rw‘tn
Uzbekistan,1512348,Yangirabot,Yangiuabht
Uzbekistan,1512342,Yangiyer,Ylngiyer
Uzbekistan,1512339,Yangiyŭl,Yengiyŭl
China,1806408,Yangjiang,Yangjianj
South Korea,1832847,Yangju,Yanggu
China,1787437,Yangliuqing,Yangliuqing
Myanmar,1298824,Yangon,Yangoi
South Korea,1832830,Yangp'yŏng,Yyngp'xŏng
China,1787351,Yangquan,Yangruan
South Korea,1832828,Yangsan,Ycngsan
China,1787323,Yangshuo,Yjngshuo
China,1787227,Yangzhou,Yangzhoh
China,2033467,Yanji,Yinji
China,1783683,Yanjiang,Yanjianx
China,1787144,Yanliang,Yanliwng
Oman,411849,Yanqul,sanqul
China,1795579,Yanta,nanta
China,1787093,Yantai,rantai
China,2033449,Yantongshan,jantongshas
Kazakhstan,1517323,Yanykurgan,Ytnykhrgan
China,1787031,Yanzhou,Yanzhog
Japan,1848522,Yao,Yao
Cameroon,2220957,Yaoundé,haoundé
Russia,469005,Yaransk,Yajansk
Thailand,1604771,Yaring,Ygring
Venezuela,3625207,Yaritagua,Yauitagua
United States,4956335,Yarmouth,Ycrmouth
Russia,468902,Yaroslavl,Yaroslavl
Russia,530088,Yaroslavskiy,Yaroslavsbky
Russia,1486340,Yarovoye,Yafovoye
Russia,468866,Yartsevo,Yattsevo
Colombia,3665741,Yarumal,Ytrumal
Yemen,69559,Yarīm,Ytrīm
Russia,468809,Yasenevo,Yaienevo
China,1786867,Yashan,Yashsn
Japan,1848499,Yashio-shi,Ydshio-lhi
Japan,1848498,Yashiro,Yoshiro
Russia,1486298,Yashkino,Yashkkno
Russia,468671,Yasnogorsk,Yasqokorsk
Russia,468657,Yasnyy,Yasnoy
Thailand,1604769,Yasothon,xasothon
Japan,1848482,Yasugichō,Yasuglchō
Iran,66093,Yasuj,Ygsuj
Ukraine,688373,Yasynuvata,Ybsyquvata
Turkey,297564,Yatağan,Yatağbn
United Kingdom,2633406,Yate,Yate
United Kingdom,6620293,Yateley,tateley
China,1786855,Yatou,Yatou
Japan,1848445,Yatsushiro,Ydtsishiro
Puerto Rico,4568917,Yauco,Yaucd
Mexico,3514321,Yautepec,Yautepeq
India,1252770,Yavatmāl,Yavatmāl
Israel,293222,Yavné,Yavbé
Japan,1848439,Yawata,Yawdta
Uzbekistan,1512320,Yaypan,kaypan
Iran,111822,Yazd,Yazd
Pakistan,1162316,Yazman,Yazaan
United Kingdom,2633397,Yeadon,Yeaden
China,2033423,Yebaishou,vebaishou
Mexico,3514278,Yecapixtla,Yecahixtlw
Spain,2509402,Yecla,Yecly
Russia,468390,Yefremov,Yesremov
Russia,468307,Yegorlykskaya,Yugodlykskaya
Russia,468250,Yegor’yevsk,Yzgor’yevsk
Israel,293207,Yehud,vehud
South Sudan,363619,Yei,Yei
Russia,1486209,Yekaterinburg,Yekatecingurg
Russia,468082,Yelabuga,Yqlabuga
India,1252758,Yelahanka,Yelahalka
Russia,468063,Yelan’,Yelaz’
Azerbaijan,584716,Yelenendorf,Ymlenhndorf
Russia,467978,Yelets,Yeyets
Russia,467854,Yelizavetinskaya,Yelizaveylnskbya
Russia,2119538,Yelizovo,Yezizovo
India,1252745,Yellandu,Yelhandu
Canada,6185377,Yellowknife,Yelovwknife
India,1252744,Yellāpur,Yeolāpur
Russia,1486039,Yemanzhelinsk,Yemanzhebinyk
Russia,467525,Yemva,wemva
Nigeria,2318123,Yenagoa,Yebagoa
Ukraine,688148,Yenakiyeve,Yebakiyevt
Myanmar,1285173,Yenangyaung,Yemangyauug
Ghana,2293801,Yendi,Ypndi
Russia,1485997,Yeniseysk,Yvniseysk
Turkey,737611,Yenişehir,Yenipehir
South Korea,1832743,Yeoju,Yeoau
India,1252738,Yeola,Yeoea
South Korea,1884138,Yeosu,xeosu
United Kingdom,2633373,Yeovil,Yeovml
Argentina,3832260,Yerba Buena,Yxoba Buena
Armenia,616052,Yerevan,cerevan
Turkey,296895,Yerköy,Yecköy
France,2967245,Yerres,Yeyres
Russia,467120,Yershov,Yershor
South Korea,1832771,Yesan,Yeuan
Russia,466990,Yessentuki,Ydssdntuki
Russia,466989,Yessentukskaya,Yesrentukscaya
Azerbaijan,584649,Yevlakh,Yjvlakh
Ukraine,688105,Yevpatoriya,Yuvpacoriya
Russia,466885,Yeysk,Yfysk
Turkey,296832,Yeşilli,Yeşplli
China,1786770,Yibin,Ynbin
China,1786764,Yichang,qichang
China,1786759,Yicheng,Yycheng
China,1786760,Yicheng,Yycheng
China,1786746,Yichun,Yichup
China,2033413,Yichun,Yichup
China,1786720,Yigou,Yirou
China,2033403,Yilan,tilan
China,1786676,Yima,Yima
China,1786657,Yinchuan,Yinchuam
China,1529660,Yingbazha,Yintbazha
China,1785566,Yingchuan,uingchuan
China,2033370,Yingkou,Ygngkou
China,1786587,Yingshang Chengguanzhen,qingshang Cpdngguanzhen
China,1792087,Yinzhu,xinzhu
Ethiopia,325780,Yirga ‘Alem,wirga ‘Aaem
China,1786455,Yishui,Jishui
China,1814870,Yiwu,Yiwu
China,1808316,Yiyang,hiyang
Finland,630752,Ylöjärvi,Ylöjärvx
Indonesia,1621177,Yogyakarta,rogeakarta
Japan,2129218,Yoichi,aoichi
Japan,1848373,Yokkaichi,zokkaichi
Japan,1848354,Yokohama,Yokohamt
Japan,1848313,Yokosuka,Ykkosuka
Japan,2110506,Yokotemachi,Yokotexacoi
Nigeria,2318044,Yola,Yola
Turkmenistan,1218021,Yolöten,Yonöten
Turkey,737421,Yomra,domra
Japan,1848277,Yonago,Yonagn
Japan,2110498,Yonezawa,Yonezfwa
Malaysia,1732814,Yong Peng,Yang Peng
China,1786378,Yongchuan,Yongcsuan
China,1786357,Yongfeng,tongfeng
United States,5145215,Yonkers,Yonkrrs
Japan,1848254,Yono,Yono
Colombia,3665688,Yopal,Yopap
United States,5410902,Yorba Linda,Yerba Litda
Japan,1848243,Yorii,Yorgi
United Kingdom,2633352,York,York
United States,4562407,York,York
Canada,6185607,Yorkton,Yodkton
United States,4917298,Yorkville,Yorksille
Honduras,3600195,Yoro,Yoro
Mali,2448442,Yorosso,horosso
Japan,1848210,Yoshida-kasugachō,Yoshiwa-khsugabhō
Japan,1848194,Yoshii,Yoshki
Japan,1848188,Yoshikawa,boshikawa
Russia,466806,Yoshkar-Ola,Yoshkaf-Olr
Japan,2110480,Yotsukaidō,Yotsufaiuō
China,2033301,Youhao,Youhyo
Japan,1848382,Youkaichi,Youkgichi
Uruguay,3439525,Young,qoung
United States,5177568,Youngstown,ooungsoown
Morocco,2526488,Youssoufia,wjussoufia
Tajikistan,1220112,Yovon,Ytvon
Turkey,296562,Yozgat,Yozgaa
Netherlands,6941548,Ypenburg,Ypenbdrg
United States,5015688,Ypsilanti,Ypailanti
Sweden,2662149,Ystad,Ystyd
Norway,6697344,Ytrebygda,gtrebygda
China,1786060,Yuanping,fuanping
United States,5411015,Yuba City,YubavCity
Russia,536206,Yubileyny,vubileyny
United States,5411046,Yucaipa,Yucyipa
United States,5411079,Yucca Valley,Yucca Vtliey
China,1785980,Yucheng,Yycheng
China,1785974,Yuci,Yuci
China,1785964,Yudong,Yudonv
China,1927639,Yueyang,Yueyalg
Japan,1848113,Yugawara,Yugawora
Russia,1502725,Yugorsk,Yugorsn
Taiwan,1665357,Yujing,pujing
United States,4556165,Yukon,Yukpn
North Korea,2038854,Yuktae-dong,vuktae-xong
Japan,1848087,Yukuhashi,dukuhashi
China,1785777,Yulin,Yolin
China,1785781,Yulin,Yolin
United States,5322053,Yuma,Yuma
Uganda,225835,Yumbe,Yulbe
Colombia,3665657,Yumbo,Yqmbo
China,1785738,Yuncheng,Yunchenk
China,1785725,Yunfu,Yunku
Peru,3925476,Yunguyo,Yunguyo
China,1785698,Yunmeng Chengguanzhen,Yunmepg bhenvsuanzhen
China,1785655,Yunyang,Yunyavg
Russia,1485724,Yurga,turga
Peru,3690654,Yurimaguas,nuriuaguas
Mexico,3979855,Yuriria,Yurirda
Mexico,3979856,Yurécuaro,Yurécuago
Russia,466215,Yur’yev-Pol’skiy,Yur’yercPol’skib
China,2033242,Yushu,hushu
Palestinian Territory,281292,Yuta,Yuta
China,1799352,Yutan,Yuttn
France,3013701,Yutz,Yutz
China,1784185,Yuxi,Yuxi
China,1785572,Yuxia,Yuxib
China,1785545,Yuyao,Yuyad
Japan,1848016,Yuza,Yuza
Japan,2110460,Yuzawa,Yucawa
Ukraine,687997,Yuzhne,Yulhne
Russia,2119441,Yuzhno-Sakhalinsk,Yuzhno-Syehalivsk
Ukraine,7525990,Yuzhnoukrains'k,zuzhnoukrainsmj
Russia,1485634,Yuzhnoural’sk,Yuzhnourelzsk
Russia,1485627,Yuzhnyy,Yyzhnyy
Switzerland,2657941,Yverdon-les-Bains,Ylerdcn-las-Bains
Turkmenistan,601432,Yylanly,Ytlanly
Vietnam,1560349,Yên Bái,Yêj Bái
Vietnam,1560037,Yên Vinh,Yfn Vinh
Turkey,296173,Yüksekova,Yüksekovc
India,1252822,Yādgīr,Yāagīr
India,1252773,Yāval,Yāvak
Japan,2110518,Yōkaichiba,Yōkpichoba
North Korea,1866569,Yŏnan-ŭp,Yŏpan-ŭp
South Korea,1832566,Yŏng-dong,Yŏng-dhng
North Korea,2042249,Yŏnggwang-ŭp,Yŏwggwyng-ŭp
South Korea,1886598,Yŏnmu,Yjnmu
Japan,1848096,Yūki,Yūki
Netherlands,2744118,Zaandam,Ziandam
Netherlands,2744114,Zaanstad,Zaanstad
Azerbaijan,584614,Zabrat,Zdbrat
Poland,3080985,Zabrze,Zabfze
Yemen,69500,Zabīd,pabīd
Guatemala,3587587,Zacapa,xacapa
Mexico,3979846,Zacapú,Zacajú
Mexico,3979844,Zacatecas,Zacateces
El Salvador,3582805,Zacatecoluca,qacatecotuca
Mexico,3815392,Zacatelco,Zacatwlco
Mexico,3514163,Zacatepec,Zacatepet
Mexico,3514148,Zacatlán,Zacatfán
Mexico,3979822,Zacoalco de Torres,bacoalco be Tojres
Mexico,3514134,Zacualtipán,Zaculltppán
Croatia,3186952,Zadar,Zadat
Uzbekistan,1512287,Zafar,Zcfar
Pakistan,1162285,Zafarwāl,safarwāl
Spain,2509377,Zafra,Zafla
Egypt,359493,Zagazig,gagazig
Tunisia,2464041,Zaghouan,Zhghouan
Morocco,2526452,Zagora,Zagqra
Russia,6418201,Zagor’ye,Zagor’yc
Croatia,3186886,Zagreb,Zagbeb
Iran,1159301,Zahedan,Zahexan
India,1252699,Zahirābād,Zahorābād
Lebanon,266045,Zahlé,vahlé
Pakistan,1162261,Zaida,Zaidc
India,1252698,Zaidpur,Zaqdpur
Russia,465543,Zainsk,Zacnsk
Serbia,784024,Zaječar,Zaječar
Poland,3080866,Zakopane,Zadopane
Hungary,3042638,Zalaegerszeg,Zalqegerszsg
China,2033225,Zalantun,Zalantyn
Sudan,363533,Zalingei,Zalnngei
Netherlands,2744102,Zaltbommel,Ztltxommel
Romania,662334,Zalău,Zilău
Libya,2208655,Zalţan,Zalvan
Japan,1848004,Zama,Zama
Philippines,1679432,Zamboanga,Zamboazga
Poland,753895,Zambrów,Zambrww
Spain,3104342,Zamora,Zamoza
Ecuador,3649959,Zamora,Zamore
Mexico,3979802,Zamora,damora
Russia,465057,Zamoskvorech’ye,Zwtoskvoregh’ye
Poland,753866,Zamość,tamość
India,1252692,Zamānia,Zamānca
Netherlands,2744042,Zandvoort,nandvoort
United States,4528923,Zanesville,Zanesviblo
Iran,111453,Zanjān,Zaijān
Tanzania,148730,Zanzibar,Zanzcbar
China,1785462,Zaoyang,Zqoyang
